scenario_id,sweep,model,vertiport_id,aircraft_id,operation,start_s,end_s,duration_s,pad_delay_s
S061,vertiport_count,D,6,23,takeoff,723.0,753.0,30.0,11.0
S061,vertiport_count,D,1,23,landing,1590.053180896814,1780.053180896814,190.0,751.6224466398925
S061,vertiport_count,D,4,24,takeoff,1340.3116096093174,1370.3116096093174,30.0,716.3116096093174
S061,vertiport_count,D,5,24,landing,1348.4421305336373,1538.4421305336373,190.0,0.0
S061,vertiport_count,D,7,25,takeoff,54.0,84.0,30.0,0.0
S061,vertiport_count,D,5,25,landing,214.86243152452093,404.86243152452096,190.00000000000003,117.74068073979082
S061,vertiport_count,D,1,26,takeoff,462.3848329799651,492.3848329799651,30.0,119.3848329799651
S061,vertiport_count,D,2,26,landing,1263.8936060177004,1453.8936060177004,190.0,713.2051061799355
S061,vertiport_count,D,4,27,takeoff,430.31160960931743,460.31160960931743,30.0,364.31160960931743
S061,vertiport_count,D,0,27,landing,438.77174587922025,628.7717458792202,190.0,0.0
S061,vertiport_count,D,1,28,takeoff,41.0,71.0,30.0,14.0
S061,vertiport_count,D,6,28,landing,76.43073425692143,266.4307342569214,190.0,0.0
S061,vertiport_count,D,5,29,takeoff,818.4421305336374,848.4421305336374,30.0,436.4421305336374
S061,vertiport_count,D,6,29,landing,875.7944475456752,1065.7944475456752,190.0,0.0
S061,vertiport_count,D,2,30,takeoff,260.0,290.0,30.0,0.0
S061,vertiport_count,D,1,30,landing,1180.053180896814,1370.053180896814,190.0,811.749514039014
S061,vertiport_count,D,5,31,takeoff,973.0,1003.0,30.0,0.0
S061,vertiport_count,D,0,31,landing,1078.497448663596,1268.497448663596,190.0,0.0
S061,vertiport_count,D,7,32,takeoff,1091.0,1121.0,30.0,0.0
S061,vertiport_count,D,5,32,landing,1728.4421305336373,1918.4421305336373,190.0,583.4505148798812
S061,vertiport_count,D,3,33,takeoff,258.0,288.0,30.0,35.0
S061,vertiport_count,D,4,33,landing,520.3116096093174,710.3116096093174,190.0,186.96540408891076
S061,vertiport_count,D,3,34,takeoff,198.0,228.0,30.0,0.0
S061,vertiport_count,D,5,34,landing,628.4421305336374,818.4421305336374,190.0,378.56191283199803
S061,vertiport_count,D,2,35,takeoff,1643.8936060177004,1673.8936060177004,30.0,589.8936060177004
S061,vertiport_count,D,0,35,landing,1709.0154661561805,1899.0154661561805,190.0,0.0
S061,vertiport_count,D,7,36,takeoff,353.0,383.0,30.0,0.0
S061,vertiport_count,D,4,36,landing,960.3116096093174,1150.3116096093174,190.0,492.70211882465674
S061,vertiport_count,D,4,37,takeoff,490.31160960931743,520.3116096093174,30.0,356.31160960931743
S061,vertiport_count,D,2,37,landing,710.3021359665537,900.3021359665537,190.0,160.0
S061,vertiport_count,D,3,38,takeoff,1320.3223482352769,1350.3223482352769,30.0,447.3223482352769
S061,vertiport_count,D,1,38,landing,1840.053180896814,2030.053180896814,190.0,382.22475365120135
S061,vertiport_count,D,5,39,takeoff,848.4421305336374,878.4421305336374,30.0,448.4421305336374
S061,vertiport_count,D,3,39,landing,880.3223482352769,1070.3223482352769,190.0,0.0
S061,vertiport_count,D,7,40,takeoff,547.0,577.0,30.0,0.0
S061,vertiport_count,D,3,40,landing,620.4738039566635,810.4738039566635,190.0,0.0
S061,vertiport_count,D,5,41,takeoff,938.4421305336374,968.4421305336374,30.0,91.4421305336374
S061,vertiport_count,D,0,41,landing,2469.0154661561805,2659.0154661561805,190.0,1405.0758869589472
S061,vertiport_count,D,2,42,takeoff,119.0,149.0,30.0,0.0
S061,vertiport_count,D,0,42,landing,628.7717458792202,818.7717458792202,190.0,444.64988574074016
S061,vertiport_count,D,1,43,takeoff,11.0,41.0,30.0,0.0
S061,vertiport_count,D,5,43,landing,24.862431524520925,214.86243152452093,190.0,0.0
S061,vertiport_count,D,2,44,takeoff,1703.8936060177004,1733.8936060177004,30.0,643.8936060177004
S061,vertiport_count,D,6,44,landing,1959.1148914312987,2149.114891431299,190.00000000000023,160.0
S061,vertiport_count,D,3,45,takeoff,228.0,258.0,30.0,26.0
S061,vertiport_count,D,1,45,landing,272.3848329799651,462.3848329799651,190.0,0.0
S061,vertiport_count,D,1,46,takeoff,1780.053180896814,1810.053180896814,30.0,1012.053180896814
S061,vertiport_count,D,4,46,landing,1790.5939073368968,1980.5939073368968,190.0,0.0
S061,vertiport_count,D,5,47,takeoff,908.4421305336374,938.4421305336374,30.0,100.4421305336374
S061,vertiport_count,D,0,47,landing,2279.0154661561805,2469.0154661561805,190.0,1245.0758869589472
S061,vertiport_count,D,3,48,takeoff,1290.3223482352769,1320.3223482352769,30.0,413.3223482352769
S061,vertiport_count,D,5,48,landing,1538.4421305336373,1728.4421305336373,190.0,207.1094294657471
S061,vertiport_count,D,2,49,takeoff,317.0,347.0,30.0,0.0
S061,vertiport_count,D,0,49,landing,818.7717458792202,1008.7717458792202,190.0,416.6498857407401
S062,vertiport_count,D,11,0,takeoff,34.0,64.0,30.0,0.0
S062,vertiport_count,D,3,0,landing,63.59687039300026,253.59687039300024,190.0,0.0
S062,vertiport_count,D,0,1,takeoff,200.0,230.0,30.0,0.0
S062,vertiport_count,D,4,1,landing,732.0554334838681,922.0554334838681,190.0,408.98766733843604
S062,vertiport_count,D,4,2,takeoff,1012.0554334838681,1042.055433483868,29.999999999999886,444.0554334838681
S062,vertiport_count,D,11,2,landing,1204.7317679214727,1394.7317679214727,190.0,129.99999999999977
S062,vertiport_count,D,19,3,takeoff,254.0,284.0,30.0,0.0
S062,vertiport_count,D,0,3,landing,342.1138958990359,532.1138958990359,190.0,0.0
S062,vertiport_count,D,18,4,takeoff,11.0,41.0,30.0,0.0
S062,vertiport_count,D,14,4,landing,85.4149878707355,275.4149878707355,190.0,0.0
S062,vertiport_count,D,1,5,takeoff,204.0,234.0,30.0,0.0
S062,vertiport_count,D,7,5,landing,493.3832890920239,683.3832890920239,190.0,186.83548864213066
S062,vertiport_count,D,8,6,takeoff,1046.888555580936,1076.888555580936,30.0,151.8885555809361
S062,vertiport_count,D,13,6,landing,1463.474629295834,1653.474629295834,190.0,298.60434861768
S062,vertiport_count,D,9,7,takeoff,766.0,796.0,30.0,0.0
S062,vertiport_count,D,6,7,landing,1194.996837428252,1384.996837428252,190.0,335.48232595422564
S062,vertiport_count,D,10,8,takeoff,876.0,906.0,30.0,0.0
S062,vertiport_count,D,15,8,landing,992.888470387781,1182.8884703877811,190.0000000000001,0.0
S062,vertiport_count,D,19,9,takeoff,1066.0,1096.0,30.0,0.0
S062,vertiport_count,D,9,9,landing,1126.231972703634,1316.231972703634,190.0,0.0
S062,vertiport_count,D,10,10,takeoff,485.0,515.0,30.0,0.0
S062,vertiport_count,D,5,10,landing,591.971673644599,781.971673644599,190.0,0.0
S062,vertiport_count,D,9,11,takeoff,636.0,666.0,30.0,33.0
S062,vertiport_count,D,18,11,landing,701.2108936965619,891.2108936965619,190.0,0.0
S062,vertiport_count,D,12,12,takeoff,524.0,554.0,30.0,0.0
S062,vertiport_count,D,11,12,landing,704.3930361879645,894.3930361879645,190.0,126.71016084394785
S062,vertiport_count,D,16,13,takeoff,591.8922129487756,621.8922129487756,30.0,300.89221294877564
S062,vertiport_count,D,8,13,landing,666.8885555809361,856.8885555809361,190.0,0.0
S062,vertiport_count,D,3,14,takeoff,253.59687039300024,283.59687039300024,30.0,187.59687039300024
S062,vertiport_count,D,7,14,landing,303.3832890920239,493.3832890920239,190.0,0.0
S062,vertiport_count,D,19,15,takeoff,117.0,147.0,30.0,0.0
S062,vertiport_count,D,17,15,landing,160.35674206125978,350.35674206125975,189.99999999999997,0.0
S062,vertiport_count,D,13,16,takeoff,811.0,841.0,30.0,0.0
S062,vertiport_count,D,3,16,landing,844.4295407102329,1034.429540710233,190.0,0.0
S062,vertiport_count,D,11,17,takeoff,1394.7317679214727,1424.7317679214727,30.0,403.73176792147274
S062,vertiport_count,D,6,17,landing,1452.626748558521,1642.626748558521,190.0,0.0
S062,vertiport_count,D,4,18,takeoff,922.0554334838681,952.0554334838681,30.0,584.0554334838681
S062,vertiport_count,D,6,18,landing,1004.9968374282521,1194.996837428252,190.0,0.0
S062,vertiport_count,D,6,19,takeoff,1384.996837428252,1414.996837428252,30.0,397.9968374282521
S062,vertiport_count,D,15,19,landing,1455.560234152254,1645.560234152254,190.0,0.0
S062,vertiport_count,D,19,20,takeoff,538.0,568.0,30.0,0.0
S062,vertiport_count,D,4,20,landing,1290.3761209799852,1480.3761209799852,190.0,641.2241178892691
S062,vertiport_count,D,12,21,takeoff,714.0,744.0,30.0,0.0
S062,vertiport_count,D,19,21,landing,775.5946216393924,965.5946216393924,190.0,0.0
S062,vertiport_count,D,14,22,takeoff,275.4149878707355,305.4149878707355,30.0,217.4149878707355
S062,vertiport_count,D,4,22,landing,352.0554334838681,542.0554334838681,190.0,0.0
S062,vertiport_count,D,12,23,takeoff,366.0593343802486,396.0593343802486,30.0,126.05933438024857
S062,vertiport_count,D,6,23,landing,454.08387401926905,644.083874019269,190.0,0.0
S062,vertiport_count,D,5,24,takeoff,89.0,119.0,30.0,0.0
S062,vertiport_count,D,16,24,landing,211.89221294877566,401.89221294877564,189.99999999999997,0.0
S062,vertiport_count,D,6,25,takeoff,899.5145114740264,929.5145114740264,30.0,243.51451147402645
S062,vertiport_count,D,17,25,landing,958.70848382281,1148.70848382281,190.0,0.0
S062,vertiport_count,D,4,26,takeoff,952.0554334838681,982.0554334838681,30.0,494.0554334838681
S062,vertiport_count,D,11,26,landing,1014.7317679214727,1204.7317679214727,190.0,0.0
S062,vertiport_count,D,15,27,takeoff,431.0,461.0,30.0,0.0
S062,vertiport_count,D,11,27,landing,514.3930361879645,704.3930361879645,190.0,0.0
S062,vertiport_count,D,15,28,takeoff,769.9131789695972,799.9131789695972,30.0,240.9131789695972
S062,vertiport_count,D,13,28,landing,863.4746292958338,1053.474629295834,190.0000000000001,0.0
S062,vertiport_count,D,4,29,takeoff,982.0554334838681,1012.0554334838681,30.0,483.0554334838681
S062,vertiport_count,D,0,29,landing,1085.1231996293002,1275.1231996293002,190.0,0.0
S062,vertiport_count,D,3,30,takeoff,283.59687039300024,313.59687039300024,30.0,188.59687039300024
S062,vertiport_count,D,4,30,landing,542.0554334838681,732.0554334838681,190.0,182.62582712765908
S062,vertiport_count,D,18,31,takeoff,97.0,127.0,30.0,0.0
S062,vertiport_count,D,12,31,landing,176.05933438024857,366.0593343802486,190.0,0.0
S062,vertiport_count,D,11,32,takeoff,924.3930361879645,954.3930361879645,30.0,280.3930361879645
S062,vertiport_count,D,10,32,landing,1150.2826320257968,1340.2826320257968,190.0,125.93684435340606
S062,vertiport_count,D,16,33,takeoff,685.0,715.0,30.0,0.0
S062,vertiport_count,D,8,33,landing,856.8885555809361,1046.888555580936,190.0,96.89221294877564
S062,vertiport_count,D,6,34,takeoff,929.5145114740264,959.5145114740264,30.0,259.51451147402645
S062,vertiport_count,D,18,34,landing,986.4132097867636,1176.4132097867637,190.0000000000001,0.0
S062,vertiport_count,D,9,35,takeoff,606.0,636.0,30.0,0.0
S062,vertiport_count,D,6,35,landing,679.5145114740264,869.5145114740264,190.0,0.0
S062,vertiport_count,D,9,36,takeoff,150.0,180.0,30.0,0.0
S062,vertiport_count,D,10,36,landing,230.3214521930285,420.3214521930285,190.0,0.0
S062,vertiport_count,D,18,37,takeoff,891.2108936965619,921.2108936965619,30.0,107.21089369656193
S062,vertiport_count,D,2,37,landing,975.9563847788005,1165.9563847788004,189.9999999999999,0.0
S062,vertiport_count,D,11,38,takeoff,894.3930361879645,924.3930361879645,30.0,297.3930361879645
S062,vertiport_count,D,13,38,landing,1083.474629295834,1273.474629295834,190.0,131.34006968683184
S062,vertiport_count,D,6,39,takeoff,869.5145114740264,899.5145114740264,30.0,205.51451147402645
S062,vertiport_count,D,10,39,landing,960.2826320257968,1150.2826320257968,190.0,0.0
S062,vertiport_count,D,16,40,takeoff,791.0,821.0,30.0,0.0
S062,vertiport_count,D,12,40,landing,905.0172706070841,1095.0172706070841,190.0,0.0
S062,vertiport_count,D,12,41,takeoff,396.0593343802486,426.0593343802486,30.0,141.05933438024857
S062,vertiport_count,D,15,41,landing,549.9131789695972,739.9131789695972,190.0,0.0
S062,vertiport_count,D,15,42,takeoff,739.9131789695972,769.9131789695972,30.0,193.9131789695972
S062,vertiport_count,D,7,42,landing,813.2262075861123,1003.2262075861123,190.0,0.0
S062,vertiport_count,D,4,43,takeoff,1055.0,1085.0,30.0,0.0
S062,vertiport_count,D,8,43,landing,1135.4176447624443,1325.4176447624443,190.0,0.0
S062,vertiport_count,D,13,44,takeoff,1053.474629295834,1083.474629295834,30.0,208.4746292958339
S062,vertiport_count,D,4,44,landing,1100.3761209799852,1290.3761209799852,190.0,0.0
S062,vertiport_count,D,5,45,takeoff,239.0,269.0,30.0,0.0
S062,vertiport_count,D,14,45,landing,348.9815111269362,538.9815111269362,190.0,0.0
S062,vertiport_count,D,0,46,takeoff,940.0,970.0,30.0,0.0
S062,vertiport_count,D,15,46,landing,1182.8884703877811,1372.8884703877811,190.0,122.19750011838914
S062,vertiport_count,D,1,47,takeoff,137.0,167.0,30.0,0.0
S062,vertiport_count,D,16,47,landing,401.89221294877564,591.8922129487756,190.0,169.2224066837943
S062,vertiport_count,D,19,48,takeoff,719.0,749.0,30.0,0.0
S062,vertiport_count,D,13,48,landing,1273.474629295834,1463.474629295834,190.0,447.52218953459385
S062,vertiport_count,D,19,49,takeoff,965.5946216393924,995.5946216393924,30.0,208.59462163939236
S062,vertiport_count,D,14,49,landing,1022.7193269766415,1212.7193269766415,190.0,0.0
S063,safety_distance,D,5,0,takeoff,1155.8085904429558,1185.8085904429558,30.0,580.8085904429558
S063,safety_distance,D,0,0,landing,1379.091476755057,1569.091476755057,190.0,110.86674682028206
S063,safety_distance,D,3,1,takeoff,1664.953157475822,1694.953157475822,30.0,594.9531574758221
S063,safety_distance,D,6,1,landing,1705.994947428409,1895.994947428409,190.0,0.0
S063,safety_distance,D,3,2,takeoff,456.04178995258707,486.04178995258707,30.0,197.04178995258707
S063,safety_distance,D,5,2,landing,525.8085904429558,715.8085904429558,190.0,0.0
S063,safety_distance,D,4,3,takeoff,1302.0,1332.0,30.0,0.0
S063,safety_distance,D,6,3,landing,1356.9161005039168,1546.9161005039168,190.0,0.0
S063,safety_distance,D,6,4,takeoff,405.0,435.0,30.0,6.0
S063,safety_distance,D,2,4,landing,1332.5943519989653,1522.5943519989653,190.0,758.2508601590096
S063,safety_distance,D,0,5,takeoff,2169.091476755057,2199.091476755057,30.0,1342.091476755057
S063,safety_distance,D,2,5,landing,2280.4400262528184,2470.4400262528184,190.0,0.0
S063,safety_distance,D,7,6,takeoff,1317.5473606577054,1347.5473606577054,30.0,573.5473606577054
S063,safety_distance,D,3,6,landing,1694.953157475822,1884.953157475822,190.0,264.2928240032054
S063,safety_distance,D,2,7,takeoff,1037.3588054768568,1067.3588054768568,30.0,732.3588054768568
S063,safety_distance,D,3,7,landing,1094.953157475822,1284.953157475822,190.0,0.0
S063,safety_distance,D,2,8,takeoff,1902.5943519989653,1932.5943519989653,30.0,779.5943519989653
S063,safety_distance,D,7,8,landing,1954.3007541861166,2144.3007541861166,190.0,0.0
S063,safety_distance,D,4,9,takeoff,282.0,312.0,30.0,0.0
S063,safety_distance,D,7,9,landing,657.5473606577054,847.5473606577054,190.0,342.8526862656444
S063,safety_distance,D,3,10,takeoff,486.04178995258707,516.0417899525871,30.000000000000057,191.04178995258707
S063,safety_distance,D,0,10,landing,589.091476755057,779.091476755057,190.0,0.0
S063,safety_distance,D,3,11,takeoff,1914.953157475822,1944.953157475822,30.0,829.9531574758221
S063,safety_distance,D,7,11,landing,2144.3007541861166,2334.3007541861166,190.0,176.23462389538327
S063,safety_distance,D,1,12,takeoff,424.463448777312,454.463448777312,30.0,246.463448777312
S063,safety_distance,D,2,12,landing,657.3588054768568,847.3588054768568,190.0,160.0
S063,safety_distance,D,1,13,takeoff,1520.2541621764017,1550.2541621764017,30.0,386.2541621764017
S063,safety_distance,D,5,13,landing,1666.741065793473,1856.741065793473,190.0,97.58379022689223
S063,safety_distance,D,6,14,takeoff,225.0,255.0,30.0,0.0
S063,safety_distance,D,3,14,landing,266.04178995258707,456.04178995258707,190.0,0.0
S063,safety_distance,D,1,15,takeoff,648.0,678.0,30.0,0.0
S063,safety_distance,D,3,15,landing,690.8435432106703,880.8435432106703,190.0,0.0
S063,safety_distance,D,2,16,takeoff,1067.3588054768568,1097.3588054768568,30.0,697.3588054768568
S063,safety_distance,D,1,16,landing,1140.2541621764017,1330.2541621764017,190.0,0.0
S063,safety_distance,D,4,17,takeoff,537.0,567.0,30.0,0.0
S063,safety_distance,D,6,17,landing,667.9161005039168,857.9161005039168,190.0,96.00000000000011
S063,safety_distance,D,6,18,takeoff,375.0,405.0,30.0,0.0
S063,safety_distance,D,7,18,landing,847.5473606577054,1037.5473606577054,190.0,413.9831739426252
S063,safety_distance,D,0,19,takeoff,306.0,336.0,30.0,29.0
S063,safety_distance,D,2,19,landing,847.3588054768568,1037.3588054768568,190.0,390.01025597909575
S063,safety_distance,D,5,20,takeoff,1215.8085904429558,1245.8085904429558,30.0,490.80859044295585
S063,safety_distance,D,0,20,landing,1979.091476755057,2169.091476755057,190.0,590.8667468202821
S063,safety_distance,D,7,21,takeoff,1287.5473606577054,1317.5473606577054,30.0,563.5473606577054
S063,safety_distance,D,0,21,landing,1789.091476755057,1979.091476755057,190.0,380.9704489894857
S063,safety_distance,D,1,22,takeoff,454.463448777312,484.463448777312,30.0,230.463448777312
S063,safety_distance,D,7,22,landing,467.54736065770544,657.5473606577054,190.0,0.0
S063,safety_distance,D,5,23,takeoff,1185.8085904429558,1215.8085904429558,30.0,490.80859044295585
S063,safety_distance,D,3,23,landing,1474.953157475822,1664.953157475822,190.0,159.3777665424975
S063,safety_distance,D,4,24,takeoff,827.0,857.0,30.0,0.0
S063,safety_distance,D,1,24,landing,1811.950890328981,2001.950890328981,190.0,855.659650887453
S063,safety_distance,D,0,25,takeoff,1349.091476755057,1379.091476755057,30.0,781.0914767550571
S063,safety_distance,D,2,25,landing,1712.5943519989653,1902.5943519989653,190.0,252.15432574614715
S063,safety_distance,D,6,26,takeoff,443.0,473.0,30.0,0.0
S063,safety_distance,D,0,26,landing,969.091476755057,1159.091476755057,190.0000000000001,427.2485999022141
S063,safety_distance,D,1,27,takeoff,204.463448777312,234.463448777312,30.0,183.463448777312
S063,safety_distance,D,2,27,landing,277.3588054768568,467.3588054768568,190.0,0.0
S063,safety_distance,D,6,28,takeoff,1246.1115473727855,1276.1115473727855,30.0,216.11154737278548
S063,safety_distance,D,1,28,landing,1330.2541621764017,1520.2541621764017,190.0,57.67222569250066
S063,safety_distance,D,4,29,takeoff,443.0,473.0,30.0,0.0
S063,safety_distance,D,6,29,landing,477.91610050391677,667.9161005039168,190.00000000000006,0.0
S063,safety_distance,D,1,30,takeoff,742.0,772.0,30.0,0.0
S063,safety_distance,D,5,30,landing,905.8085904429558,1095.8085904429558,190.0,134.9054770527772
S063,safety_distance,D,5,31,takeoff,1095.8085904429558,1125.8085904429558,30.0,574.8085904429558
S063,safety_distance,D,2,31,landing,1522.5943519989653,1712.5943519989653,190.0,347.2242028845578
S063,safety_distance,D,3,32,takeoff,880.8435432106703,910.8435432106703,30.0,201.8435432106703
S063,safety_distance,D,7,32,landing,1067.5473606577054,1257.5473606577054,190.0,133.5908446321239
S063,safety_distance,D,3,33,takeoff,985.0,1015.0,30.0,0.0
S063,safety_distance,D,2,33,landing,1142.5943519989653,1332.5943519989653,190.0,0.0
S063,safety_distance,D,6,34,takeoff,1276.1115473727855,1306.1115473727855,30.0,227.11154737278548
S063,safety_distance,D,5,34,landing,1476.741065793473,1666.741065793473,190.0,149.4062395674855
S063,safety_distance,D,5,35,takeoff,1125.8085904429558,1155.8085904429558,30.0,602.8085904429558
S063,safety_distance,D,3,35,landing,1284.953157475822,1474.953157475822,190.0,9.377766542497511
S063,safety_distance,D,7,36,takeoff,1257.5473606577054,1287.5473606577054,30.0,542.5473606577054
S063,safety_distance,D,5,36,landing,1286.741065793473,1476.741065793473,190.0,0.0
S063,safety_distance,D,3,37,takeoff,910.8435432106703,940.8435432106703,30.0,246.8435432106703
S063,safety_distance,D,4,37,landing,963.0841557110953,1153.0841557110953,190.0,0.0
S063,safety_distance,D,3,38,takeoff,516.0417899525871,546.0417899525871,30.0,219.04178995258712
S063,safety_distance,D,0,38,landing,779.091476755057,969.091476755057,190.0,159.9999999999999
S063,safety_distance,D,0,39,takeoff,1569.091476755057,1599.091476755057,30.0,984.0914767550571
S063,safety_distance,D,1,39,landing,1621.950890328981,1811.950890328981,190.0,0.0
S063,safety_distance,D,6,40,takeoff,157.0,187.0,30.0,0.0
S063,safety_distance,D,1,40,landing,234.463448777312,424.463448777312,190.0,30.993059666196558
S063,safety_distance,D,0,41,takeoff,24.0,54.0,30.0,0.0
S063,safety_distance,D,2,41,landing,467.3588054768568,657.3588054768568,190.0,312.01025597909575
S063,safety_distance,D,3,42,takeoff,1884.953157475822,1914.953157475822,30.0,799.9531574758221
S063,safety_distance,D,5,42,landing,1954.719957966191,2144.719957966191,190.0,0.0
S063,safety_distance,D,7,43,takeoff,1037.5473606577054,1067.5473606577054,30.0,580.5473606577054
S063,safety_distance,D,6,43,landing,1056.1115473727855,1246.1115473727855,190.0,0.0
S063,safety_distance,D,1,44,takeoff,915.0,945.0,30.0,0.0
S063,safety_distance,D,0,44,landing,1159.091476755057,1349.091476755057,190.0,156.30640957969365
S063,safety_distance,D,6,45,takeoff,857.9161005039168,887.9161005039168,30.0,220.91610050391682
S063,safety_distance,D,0,45,landing,1599.091476755057,1789.091476755057,190.0,642.3324993982974
S063,safety_distance,D,5,46,takeoff,1856.741065793473,1886.741065793473,30.0,571.7410657934729
S063,safety_distance,D,2,46,landing,1996.0325276628967,2186.0325276628964,189.99999999999977,0.0
S063,safety_distance,D,0,47,takeoff,276.0,306.0,30.0,0.0
S063,safety_distance,D,5,47,landing,715.8085904429558,905.8085904429558,190.0,327.3924509511364
S063,safety_distance,D,7,48,takeoff,1347.5473606577054,1377.5473606577054,30.0,540.5473606577054
S063,safety_distance,D,6,48,landing,1895.994947428409,2085.994947428409,190.0,469.8834000556235
S063,safety_distance,D,7,49,takeoff,6.0,36.0,30.0,0.0
S063,safety_distance,D,1,49,landing,14.463448777312017,204.463448777312,190.0,0.0
S064,safety_distance,D,5,0,takeoff,1155.8085904429558,1185.8085904429558,30.0,580.8085904429558
